account_age_days,reservation_count,cancellation_ratio,expired_ratio,avg_overstay_minutes,total_overstays,avg_hours_between_reservations,booking_hour,booking_weekday,is_anomaly
1244,8,0.2674346166661304,0.18907084998666787,6.067452736338318,2,105.39720687372093,15,0,0
25,17,0.7005284289064491,0.4187884381780714,5.959220552763708,2,7.246839384736786,18,4,1
185,14,0.20123509933660885,0.08433704287296648,31.797502526824516,9,65.21822286232774,21,6,1
597,19,0.01902253370563082,0.2577808387280545,5.4157525630620995,2,86.02001483143162,15,1,0
261,11,0.16751948715509038,0.048236597955822844,7.292464391666342,1,37.64898368364221,21,5,0
923,10,0.1629094426915525,0.04494117839076247,8.641675105918985,2,80.1116093863144,14,0,0
259,4,0.05337349195529953,0.20546012441499806,3.1340502274794697,1,44.50336121335188,18,6,0
301,10,0.04259338915933786,0.05732528055823605,9.117470339441892,0,129.6877521823276,15,1,0
234,18,0.5510771541789463,0.5721721935301601,0.902883464571224,0,10.442782630527823,6,2,1
875,3,0.0786354171035347,0.036601941322955696,1.8671355648653007,0,54.91903861186301,10,3,0
1185,12,0.0692010872218958,0.25878696986582417,3.491289351912813,1,87.51040973217393,14,2,0
1544,5,0.05518771623160354,0.26686141822624143,10.92816043350138,1,199.33452350842043,13,0,0
1743,15,0.08123525350597605,0.005130146178301319,3.8250069555285244,0,132.42981068632037,8,3,0
1756,16,0.1970923468530884,0.033577495968069804,0.6940204279380596,0,63.03843688989935,14,6,0
578,18,0.1424511588496309,0.140576956827823,5.224434831054186,2,272.4479377083913,13,2,0
1771,5,0.05871308600063804,0.07594115356354109,3.7448466557069833,1,61.80439745820641,20,4,0
895,16,0.2774446881356529,0.11693483921779481,4.337786837002043,0,47.23566896913933,11,4,0
471,16,0.2489886985451396,0.08749947117552025,5.258583001716778,0,161.7619976027886,17,4,0
363,14,0.31826569324848925,0.0684918028931621,1.6314531993103447,0,88.77443937138715,12,4,0
1645,4,0.42583732620509746,0.1711179263216028,5.824309339176544,0,126.08183144769072,8,1,0
339,4,0.2914967535797823,0.0801988542214742,2.2293970418237,1,82.69037329660519,7,5,0
31,16,0.543044820247444,0.29460243785007867,3.5414459947962302,3,0.1642014488796283,7,2,1
269,11,0.21421795722911555,0.02713302803255671,3.032846537409535,0,123.83062571976726,20,0,0
1009,9,0.2614655300480208,0.1073818674927624,3.499709580979774,2,89.07885282767131,12,5,0
369,17,0.09269268299786881,0.01920705475712345,0.42827107442509266,0,88.08935968569374,7,4,0
1686,9,0.008070973066681801,0.03410647647972211,1.7604792338113517,1,88.88808506954885,19,2,0
1693,7,0.06383305888353313,0.12334694656605465,12.82976023412761,0,146.7155276030022,15,5,0
636,18,0.058666812924700946,0.2106202310999836,1.947861277786665,0,121.01408155796067,9,4,0
478,12,0.10051570611894403,0.02262087827400018,2.271705234519497,2,54.56238388020941,8,0,0
1130,12,0.09780653130097837,0.15650490991254065,2.650740550816923,1,122.8031608703644,14,1,0
1140,17,0.20010612506885106,0.09223460230112417,3.407708578776644,1,75.34266733354976,18,2,0
1349,16,0.44223073934406265,0.16469874363778175,2.58740546844396,0,73.65960502790578,17,3,0
122,14,0.8233343143278374,0.4957383161263454,0.44268615514289134,2,55.73673758573203,6,4,1
728,1,0.0333560902341743,0.05175135452613911,15.324106639893195,1,118.38408221086637,21,5,0
668,3,0.028147763248583566,0.09380564006358076,20.992241967687757,0,19.779634513283277,7,5,0
1014,4,0.15415450769051967,0.23960704366618135,8.43157872195084,2,113.42196302959184,12,3,0
347,15,0.047182683797927755,0.0542998638880111,12.663419333668633,2,139.71897712196014,11,5,0
1792,4,0.0600552935226428,0.08575655777242744,31.731470166052564,2,113.10927643199577,15,0,0
1656,6,0.11466796518723908,0.13681569307211613,5.380321894075405,2,63.20606073369425,17,6,0
22,16,0.8742945871508401,0.1967517967776844,8.348107363655158,3,0.5478615610608084,20,0,1
145,18,0.44499860575035516,0.011519286444104639,9.230862498064134,1,89.09496178399633,14,5,0
148,10,0.15798221031424942,0.12641950326798082,5.213171606802284,2,160.43218661741662,17,1,0
183,17,0.6893155597740757,0.07754114474888403,7.06165198091792,1,90.24866469455861,16,0,0
1577,3,0.0415385401908648,0.08100731489537781,4.878414701353352,1,56.374339318919304,12,1,0
548,11,0.41448531376001235,0.20190526081296134,75.57831785982066,10,78.79196572094898,8,6,1
941,18,0.12948550307215503,0.029418526872406352,1.2866682870550508,1,111.05991172079946,20,5,0
350,17,0.05061972562130719,0.22206476962639218,1.9864123404296739,2,64.54353748053714,17,0,0
231,18,0.12201057921097086,0.14209630476284427,27.369400553513785,11,30.25677755339666,10,3,1
1578,10,0.16252742703672277,0.2851834574136875,0.1455423725297352,1,121.2123116133421,17,2,0
564,12,0.09130844239719793,0.10181830206888466,1.5307395830998645,0,97.88783926785825,13,4,0
292,5,0.5736410046168869,0.670804478613194,2.3311813716840666,1,1.770370112064425,17,5,1
597,15,0.09018915480830017,0.016411477126199402,13.148100192671466,0,52.24890880834235,12,5,0
1398,14,0.11663028173945895,0.06561647096525461,9.151567616131798,0,53.83270444084821,16,5,0
436,6,0.13312549510521046,0.04086172202856222,2.127080142934798,1,61.770326753144474,7,5,0
1791,17,0.042566594619346726,0.047097090935386304,3.355965774505033,1,94.7556233656256,18,3,0
537,18,0.14897943343425174,0.3809451212830206,48.282199036149656,14,91.7743509810647,13,0,1
864,8,0.09184950791519317,0.0032595069099997094,0.44927185169727646,1,73.0322066993215,10,1,0
866,17,0.09607353495003008,0.07658298203402286,3.8388897274169698,2,32.23373781909429,11,0,0
270,18,0.6193731830334421,0.36077053823059274,1.0603580293379655,2,4.642657709916275,18,4,1
1691,12,0.1479258492336591,0.09227842044152973,6.029301608804502,1,34.74643553566958,19,0,0
27,10,0.6561994542323242,0.6810443947966538,0.3476890913769557,1,24.520372244628934,9,2,1
541,4,0.24482391094524794,0.09125643584255873,4.726183053889831,0,131.84807246480122,8,1,0
19,16,0.5333587531888441,0.194492642262,21.457280819592043,3,0.7783320370328064,22,1,1
724,16,0.20667640265148754,0.04940477264664849,1.976392671194654,0,101.87741768879037,9,5,0
50,19,0.7977171225635245,0.22740055739680534,5.928415012345797,2,0.9799696146762158,9,2,1
626,11,0.28659541915669173,0.14557126334945453,6.7189663382181575,0,76.46741673542328,19,0,0
344,4,0.18927184359133992,0.3659866006215381,15.175967449506334,1,115.48073154632834,14,3,0
1310,9,0.04816742595070104,0.0046232539992929625,1.5954562214505996,1,154.05379400359672,21,3,0
1194,16,0.08558456231010234,0.164333411151351,3.9237433286292513,2,109.4662913031479,14,4,0
51,16,0.04146876859040209,0.07908265465508672,0.563166950012886,0,82.1414166654969,13,3,0
907,14,0.25540374387231846,0.18012797175403591,1.8745151898158583,0,194.83607560141695,17,6,0
1795,19,0.17465215314298058,0.17404190708411962,3.9458125869772998,2,117.61000317535257,20,5,0
83,1,0.08417081647349989,0.08615107013288577,18.527449618803267,0,136.12858227635738,13,3,0
772,15,0.16784549999079482,0.07106559190987152,8.033924700409191,2,69.94314981145966,15,5,0
1491,6,0.5009119271264288,0.031474578540669915,7.356504639532085,1,103.53811504587013,8,5,0
1603,14,0.32905828786202657,0.030589132935315008,1.6012049509240014,1,87.70061758377624,10,5,0
1454,17,0.012462818536354087,0.03222823924998532,1.9739962316283275,1,50.8422187866862,20,2,0
618,6,0.07348923258995611,0.25451125654780593,2.851394161151255,0,43.414590057017364,10,3,0
1438,17,0.04864106332687745,0.08850448920617925,2.184481689026132,1,98.19930407408293,14,0,0
866,1,0.05223822998273944,0.16924268550005625,8.774785038658376,1,88.60012249728868,7,5,0
540,16,0.22040147703457122,0.10759019013228178,12.510935271397127,1,101.32147360469386,9,3,0
1346,4,0.16102633312682588,0.17764528270832333,5.118972393835612,2,184.47849272316728,7,5,0
997,16,0.23522617100232657,0.22822735527383564,4.68854055310524,2,39.19292592895037,10,5,0
1337,17,0.0986566829059949,0.19548725169726625,1.525276852960058,0,115.64306047224602,10,5,0
1185,4,0.2652663724192671,0.15295023072273267,0.8458662043546462,2,119.60312403313289,16,6,0
216,2,0.0996440174223871,0.40460702131913234,8.760206983043592,1,137.5243409533257,13,4,0
126,18,0.03043804973819545,0.12207587235632786,9.174282092836798,0,180.77916215459896,20,2,0
1071,19,0.4714632782221215,0.13283468354077155,9.640783273247461,1,78.88166961513745,9,4,0
222,17,0.09267298050827492,0.12024561885718839,10.94270900686968,2,92.58706356015591,12,4,0
569,19,0.07463322681676589,0.26173937559279015,110.92731482737122,12,18.9415610135915,8,3,1
1346,17,0.05019982224151517,0.20550787488390296,15.187092076374313,1,110.59639176417014,7,0,0
336,3,0.11247190513711193,0.00966301472132689,10.480673218174315,0,46.843890883435876,19,2,0
1338,18,0.045803578052101,0.15072259088638978,1.8209546592925416,1,67.26029044589293,15,4,0
488,17,0.13548272706698525,0.0208560179036109,3.1234927286541154,1,98.0276704002898,17,2,0
899,2,0.19222145506026544,0.2570954393912882,7.674789183121572,0,109.51315531474201,21,1,0
1763,6,0.1695809683912817,0.011244964342924386,0.21375298816192134,1,158.77293849584913,20,1,0
912,4,0.03201927432760149,0.09457168295083462,4.885784823078729,1,151.60640622080206,10,6,0
1239,18,0.14016619029091848,0.10210684270006445,2.715500494719405,1,120.81100984770745,18,0,0
1407,12,0.22195420099641322,0.2010075968591659,1.949206373146116,2,138.1147323683328,21,0,0
1444,19,0.09136537432467125,0.010021126080490612,4.301936078007809,1,145.64635298840045,7,0,0
529,12,0.09338060089723439,0.06899394740169044,18.063773079992117,2,91.39680254381503,16,0,0
1772,6,0.11010768626896601,0.1389530195150178,4.7189051585946435,1,83.14693130392138,9,5,0
241,15,0.1589319343076769,0.016668800559622107,2.7202967713396053,1,70.21722875488246,18,3,0
50,16,0.6779378248109773,0.5914361570546447,7.861341202651694,2,1.5148324634289778,12,5,1
1264,5,0.08529223603026362,0.09590951510914675,0.7172080730055791,2,222.9171893961242,20,0,0
21,19,0.8546355875900189,0.5117877985970469,3.7496585081223692,2,0.3434675264943602,1,3,1
1772,12,0.1970144533924187,0.11237718566103361,2.9679705025651137,0,129.1997344476605,13,1,0
48,11,0.7520062093405199,0.5918109431800128,5.421830138211569,2,32.350942712074435,20,2,1
31,13,0.6274501384648342,0.6589635780249425,0.6473607465499285,0,14.245429023354417,8,6,1
1125,9,0.5202387442431372,0.02765823660882004,5.319422123180022,0,78.54390516586074,19,5,0
808,9,0.15400383423335862,0.015212359521702194,7.465424873430405,1,155.9086470106717,16,2,0
235,19,0.7886493312646202,0.8261171415437113,1.7430045489085253,2,42.78928524981942,22,6,1
1794,5,0.36962917162598535,0.010737480482015116,13.120192770164516,1,33.00173353383661,8,0,0
570,5,0.11170273172575698,0.0055136532451859534,0.9015334171098641,1,86.32464513949697,21,6,0
244,4,0.07751263313404562,0.0748809610917855,5.8395515173693155,1,49.79949719642448,8,5,0
527,10,0.07453707254414026,0.12284356875432947,1.2740214221006325,1,220.64921849278585,18,6,0
469,13,0.1161990303521983,0.028426024265840243,4.1591970135014735,1,112.28529615328016,21,0,0
1372,11,0.3479837014170909,0.08453794082790296,1.8554611308195808,0,140.13510479238275,7,3,0
468,19,0.01723050585709276,0.09230747829378654,2.4522375329074335,1,150.4083484274415,13,0,0
1159,8,0.1374836566592615,0.06701301363840649,0.30250503753274305,0,106.33096625674438,18,3,0
446,11,0.33041457795917983,0.23643969682240637,11.826277359617254,1,91.97183712274051,17,0,0
1411,17,0.32741848660532197,0.11912638968244273,0.5630132618971805,0,113.6528393727622,7,3,0
229,11,0.02766918990479898,0.10667814143822064,10.707623503462854,2,105.46570940792974,16,5,0
338,10,0.10752736217103258,0.03435355691133053,2.269215138220936,0,113.67796946269401,21,0,0
821,13,0.05512970546831642,0.181117170006338,3.2496588648869307,2,174.28325881924295,16,1,0
1342,18,0.18561061987766855,0.14826285071157363,8.74376201443512,1,86.8118170439995,13,3,0
450,15,0.3011313492340323,0.05029118070820121,3.5703440931324146,1,246.31631507680515,8,0,0
1659,16,0.020003383587561926,0.09261852010452137,13.381758745791693,1,85.48155105757063,12,0,0
1321,17,0.2937225460021561,0.12590079157420445,10.866838749615173,0,82.67188425631765,18,5,0
354,8,0.21503909835063306,0.08403067389890777,11.758877081281055,0,140.18212236531093,19,5,0
225,16,0.24384330184036493,0.08280951887230163,7.256710008372374,1,60.57628136556989,13,0,0
733,19,0.10298524397765502,0.07433870703527103,4.19881666772891,2,93.03702709843849,18,6,0
1500,16,0.02033100691862452,0.10883585436320774,8.258817818101354,2,101.36622990934595,11,4,0
441,3,0.11392935113999235,0.11775379590025288,2.7860369700875607,2,70.27003437332154,15,3,0
457,13,0.2517180572307705,0.15849048312825276,63.36065838224583,5,30.403763913432012,10,0,1
1501,2,0.5772074423408275,0.07592285489606883,7.582918682291974,1,65.66843017089094,11,2,0
18,18,0.6974649092585256,0.417971649788606,7.802907706414306,2,1.9135553938062142,16,4,1
331,19,0.24329289876521534,0.1586641121691634,2.2182174743818766,1,101.72510832998356,18,5,0
1484,9,0.074696951014882,0.039268885143672425,4.871823906950897,2,79.40919899632077,14,2,0
1133,11,0.08715635368180207,0.11868664614430405,6.416883125502316,2,190.5928477368215,7,4,0
1225,1,0.07479545926406313,0.04737983477392409,4.4646916918476505,2,125.85423164535776,13,2,0
397,10,0.034106078810233705,0.041374221598370106,1.3024262545295922,2,66.75713353955896,10,6,0
1585,17,0.32585914981818287,0.11647224906215763,4.0846445334388415,2,160.4403041934127,15,0,0
981,12,0.29098435870497735,0.07952111347301578,14.591429456303356,1,119.30506111406049,12,1,0
567,19,0.11012398132612464,0.020895769216316362,25.484167236795102,0,86.60753489039222,13,4,0
112,13,0.11675352028665065,0.13241307220513843,3.066291798363091,0,40.76066283042373,21,1,0
1522,14,0.055446444975536795,0.06797457775052797,3.5824211505452515,1,233.39903956552132,20,6,0
1411,1,0.0015381825445573982,0.09064480999148965,2.5916590920190967,1,183.25485228571074,17,5,0
1439,3,0.30687312475089246,0.05354041487716372,13.077231399147434,1,153.61012464919386,12,5,0
861,8,0.1393035535757853,0.011029351157073168,12.485821708510928,1,132.35421972662874,21,3,0
158,6,0.16498959717829603,0.15357072508842504,6.56218914214697,2,120.79621975807356,17,3,0
49,15,0.37229870207419985,0.2567418745798186,0.0837743112923338,1,0.5177779445899531,14,4,1
814,6,0.2397993485343105,0.11333177669984303,5.370074857726961,0,151.7456033808486,11,1,0
220,16,0.08221255445800049,0.14082191316371526,93.14502980854012,11,21.743744475351154,8,1,1
26,19,0.4795738351917623,0.10157341121443308,9.743071184319822,0,0.3826751522245295,21,3,1
1093,11,0.041372894464404925,0.024049064376437713,6.324048132577177,1,33.58265483422623,15,0,0
48,15,0.753230589446069,0.38213522157507146,0.9335482320444761,1,1.5940850623268334,6,4,1
1790,1,0.20156750287175282,0.11941853324721512,1.6866390075475868,0,48.161606242706014,8,2,0
226,3,0.36819029982268525,0.014488433473135316,8.230372292445669,0,228.4232544080245,18,2,0
1262,13,0.3000186062525243,0.0713911249394755,5.168594379831658,2,77.08077795334302,21,6,0
1116,2,0.07088175363483792,0.25892253216997185,4.6071029551647635,0,162.8761681788143,21,4,0
452,19,0.04073713883259636,0.1195007700176171,19.189563217247358,2,135.6905697490831,21,3,0
1671,11,0.17618811935219655,0.294506707803346,3.269522971371236,1,126.23566959208289,20,0,0
217,16,0.12491080344561982,0.1829489476236396,2.54043533767075,1,78.34945293546212,21,5,0
1360,17,0.0628650173304353,0.0170699319445615,5.61222280402388,2,112.26395860371724,20,4,0
1310,4,0.430883454913696,0.237139633463178,0.6440503037838736,0,135.64909177709447,21,2,0
657,5,0.06277256097297407,0.03331670254836744,5.254538312568379,1,114.55679518107928,15,5,0
582,2,0.2926325761684957,0.09364443667805539,7.616417479449888,0,63.03392531430249,19,6,0
1002,15,0.0201414200466867,0.09507140717054653,2.1376763110391734,2,144.5858821817561,20,5,0
792,14,0.17393280028124877,0.3319188026386109,7.355026834265919,0,94.6309996421062,8,5,0
1029,6,0.24680381133815654,0.20583101580557134,15.658960083366704,2,78.88516681927814,13,4,0
1594,6,0.056535268376258836,0.3375162782414133,4.450054239189062,0,68.63926160997201,20,3,0
1217,8,0.1947008372147007,0.01891065131675878,8.82930185361104,1,151.19420614166503,13,6,0
554,13,0.03761159136903051,0.03381321211280574,40.353507027603285,10,22.69736266727075,15,3,1
1704,5,0.11787589622635408,0.03926167100003204,2.216573930234905,2,174.0867539213216,17,4,0
64,8,0.08479110556133718,0.15163337492953718,3.776647497771868,0,81.04555835936226,21,2,0
1313,16,0.14917476581724787,0.06325115975401371,9.51479994350444,2,88.15366249567052,11,4,0
213,6,0.1253108511681719,0.08349270333841716,14.866809616348043,2,69.20324631790888,16,0,0
150,11,0.7432522017746213,0.860072169242555,1.1964357401882,0,14.469357980373053,1,5,1
268,18,0.4933423627406709,0.0013194709791170386,100.64690106295134,7,43.01393885620266,19,6,1
144,11,0.462836380894248,0.014173618477061289,81.5623464967665,8,35.03901348553551,16,5,1
4,19,0.5810972330641624,0.5574247843442667,1.9160753075090824,1,0.5671579273601008,22,6,1
927,1,0.132706221632731,0.08932585844488318,1.270957707665194,2,76.6088779792719,18,6,0
1546,1,0.32511184375326707,0.1541470946180967,8.516574490989141,0,54.640590909966264,18,5,0
49,13,0.2392188554698722,0.02225559515882744,130.3879219650416,13,31.501065228804684,9,4,1
133,3,0.21164141846290108,0.04792425502820185,5.919015377879519,1,110.51612729534509,10,0,0
920,19,0.18215088097381754,0.07534065311731161,1.946713636360786,2,97.8274881467213,19,4,0
1136,9,0.14979605920656616,0.012193169818712235,3.4699299725062707,2,157.11132030000496,12,0,0
1122,19,0.38459420442050724,0.07952196670182893,2.8817676261135934,0,183.05268880758814,19,3,0
314,13,0.04685094005328956,0.03743112054811919,61.353979746971305,6,73.85659552518047,16,2,1
1648,3,0.11290126916803167,0.09565862198325682,17.074316315123216,1,198.23086730850963,18,6,0
